Price,Dell Technologies,Semiconductor ETF,NASDAQ Composite,Tech Sector ETF,Copper Futures,Crude Oil,USD Index,10Y Yield,Volatility Index,Consumer Discretionary ETF,Industrial ETF,Transport ETF
2020-01-21,23.077314376831055,70.64535522460938,9370.8095703125,92.461669921875,2.7985000610351562,58.34000015258789,97.52999877929688,1.7690000534057617,12.850000381469727,121.66189575195312,76.36217498779297,46.54057693481445
2020-01-22,23.38163948059082,71.22529602050781,9383.76953125,92.79502868652344,2.7669999599456787,56.7400016784668,97.52999877929688,1.7690000534057617,12.90999984741211,121.6047134399414,75.9596939086914,46.268733978271484
2020-01-23,23.582962036132812,71.6698989868164,9402.48046875,93.23313903808594,2.7260000705718994,55.59000015258789,97.69000244140625,1.7400000095367432,12.979999542236328,121.78587341308594,76.7829360961914,46.833499908447266
2020-01-24,23.40036964416504,71.35577392578125,9314.91015625,92.79502868652344,2.685499906539917,54.189998626708984,97.8499984741211,1.680999994277954,14.5600004196167,120.08868408203125,76.42620086669922,46.50541305541992
2020-01-27,22.5435733795166,68.48027801513672,9139.3095703125,90.58538055419922,2.5964999198913574,53.13999938964844,97.95999908447266,1.6050000190734863,18.229999542236328,118.29619598388672,74.98091125488281,45.37823486328125
2020-01-28,22.79171371459961,70.19591522216797,9269.6796875,92.31880950927734,2.5794999599456787,53.47999954223633,98.0199966430664,1.6410000324249268,16.280000686645508,119.44986724853516,75.4656982421875,45.636016845703125
2020-01-29,22.918127059936523,69.12786102294922,9275.16015625,92.55691528320312,2.553499937057495,53.33000183105469,97.98999786376953,1.593999981880188,16.389999389648438,119.38313293457031,75.86821746826172,45.82347869873047
2020-01-30,23.11945152282715,68.96839141845703,9298.9296875,93.35697174072266,2.5234999656677246,52.13999938964844,97.87000274658203,1.5579999685287476,15.489999771118164,119.18289947509766,75.95052337646484,45.5516471862793
2020-01-31,22.833852767944336,66.48435974121094,9150.9404296875,90.79492950439453,2.5199999809265137,51.560001373291016,97.38999938964844,1.5199999809265137,18.84000015258789,119.48799133300781,74.1942367553711,44.41741943359375
2020-02-03,23.025808334350586,67.39290618896484,9273.400390625,91.99497985839844,2.513000011444092,50.11000061035156,97.80000305175781,1.5199999809265137,17.969999313354492,120.33658599853516,74.16681671142578,44.49006652832031
2020-02-04,23.8919734954834,69.56282043457031,9467.9697265625,94.40462493896484,2.547499895095825,49.61000061035156,97.95999908447266,1.6030000448226929,16.049999237060547,122.529541015625,75.56635284423828,45.30557632446289
2020-02-05,23.77960205078125,70.94498443603516,9508.6796875,94.95702362060547,2.5789999961853027,50.75,98.2699966430664,1.6490000486373901,15.149999618530273,123.14932250976562,76.82867431640625,45.9172248840332
2020-02-06,24.744083404541016,70.9933090209961,9572.150390625,95.82373809814453,2.5985000133514404,50.95000076293945,98.5,1.6440000534057617,14.960000038146973,122.87278747558594,77.07566833496094,45.73442840576172
2020-02-07,24.1682071685791,69.36951446533203,9520.509765625,94.94754028320312,2.559000015258789,50.31999969482422,98.68000030517578,1.5779999494552612,15.470000267028809,122.3388671875,76.51766967773438,45.703956604003906
2020-02-10,24.397619247436523,70.46170806884766,9628.3896484375,96.2332763671875,2.557499885559082,49.56999969482422,98.83000183105469,1.5470000505447388,15.039999961853027,123.72135162353516,76.9476089477539,45.729740142822266
2020-02-11,24.46784782409668,71.95021057128906,9638.9404296875,95.90945434570312,2.5885000228881836,49.939998626708984,98.72000122070312,1.590000033378601,15.180000305175781,124.69390869140625,77.24031066894531,45.85395050048828
2020-02-12,24.954771041870117,72.96508026123047,9725.9599609375,96.9476089477539,2.6059999465942383,51.16999816894531,99.05000305175781,1.6299999952316284,13.739999771118164,125.97154998779297,77.96295928955078,46.28514099121094
2020-02-13,24.60363006591797,73.13907623291016,9711.9697265625,96.69046020507812,2.619499921798706,51.41999816894531,99.06999969482422,1.6169999837875366,14.149999618530273,125.75226593017578,77.52387237548828,46.23827362060547
2020-02-14,24.75813102722168,72.82493591308594,9731.1796875,97.1095199584961,2.6054999828338623,52.04999923706055,99.12000274658203,1.5880000591278076,13.680000305175781,125.56158447265625,77.42325592041016,45.69694137573242
2020-02-18,24.706628799438477,71.73271942138672,9732.740234375,96.74760437011719,2.609999895095825,52.04999923706055,99.45999908447266,1.555999994277954,14.829999923706055,125.55201721191406,76.98419952392578,45.72272491455078
2020-02-19,24.973501205444336,73.57884979248047,9817.1796875,97.9000473022461,2.612499952316284,53.290000915527344,99.5999984741211,1.5700000524520874,14.380000114440918,126.11457061767578,76.95674896240234,46.06953811645508
2020-02-20,24.790904998779297,72.41899108886719,9750.9697265625,96.88093566894531,2.5950000286102295,53.779998779296875,99.87000274658203,1.524999976158142,15.5600004196167,126.16226196289062,76.84698486328125,46.43747329711914
2020-02-21,24.215024948120117,70.2925796508789,9576.58984375,94.70942687988281,2.618000030517578,53.380001068115234,99.26000213623047,1.4709999561309814,17.079999923706055,124.23625946044922,76.46277618408203,45.91018295288086
2020-02-24,22.618478775024414,67.10778045654297,9221.2802734375,90.79492950439453,2.5924999713897705,51.43000030517578,99.29000091552734,1.3769999742507935,25.030000686645508,119.96472930908203,74.28571319580078,44.286197662353516
2020-02-25,21.639957427978516,65.17466735839844,8965.6103515625,87.89000701904297,2.5964999198913574,49.900001525878906,98.97000122070312,1.3300000429153442,27.850000381469727,116.76111602783203,71.2579574584961,42.390357971191406
2020-02-26,21.504182815551758,65.56612396240234,8980.7802734375,88.2900390625,2.5764999389648438,48.72999954223633,99.0,1.309999942779541,27.559999465942383,115.83623504638672,70.7182388305664,41.45063018798828
2020-02-27,20.394554138183594,62.54564666748047,8566.48046875,83.52790069580078,2.571500062942505,47.09000015258789,98.44000244140625,1.2990000247955322,39.15999984741211,111.15473175048828,68.09294891357422,40.007083892822266
2020-02-28,18.943153381347656,63.778011322021484,8567.3701171875,84.16602325439453,2.5460000038146973,44.7599983215332,98.12999725341797,1.1269999742507935,40.11000061035156,110.43965148925781,66.84893035888672,39.540733337402344
2020-03-02,19.846771240234375,65.986572265625,8952.169921875,89.03294372558594,2.6010000705718994,46.75,97.36000061035156,1.0880000591278076,33.41999816894531,114.23441314697266,69.19977569580078,39.92740249633789
2020-03-03,19.561172485351562,63.821495056152344,8684.08984375,85.65180206298828,2.5794999599456787,47.18000030517578,97.1500015258789,1.0099999904632568,36.81999969482422,111.46939849853516,67.50752258300781,38.7838134765625
2020-03-04,20.310279846191406,67.09327697753906,9018.08984375,89.32819366455078,2.5929999351501465,46.779998779296875,97.33999633789062,0.9919999837875366,31.989999771118164,115.32136535644531,70.29745483398438,40.16643142700195
2020-03-05,19.12575340270996,64.98619079589844,8738.58984375,86.50898742675781,2.5824999809265137,45.900001525878906,96.81999969482422,0.9259999990463257,39.619998931884766,111.02125549316406,66.8580551147461,38.02922439575195
2020-03-06,18.549869537353516,63.734500885009766,8575.6201171875,84.68034362792969,2.572999954223633,41.279998779296875,95.94999694824219,0.7059999704360962,41.939998626708984,109.31456756591797,66.27262115478516,37.75973892211914
2020-03-09,16.972055435180664,58.43296432495117,7950.68017578125,78.25145721435547,2.5239999294281006,31.1299991607666,94.9000015258789,0.49900001287460327,54.459999084472656,102.43054962158203,60.16218566894531,34.10161590576172
2020-03-10,18.325138092041016,62.03337097167969,8344.25,83.47074127197266,2.5339999198913574,34.36000061035156,96.41000366210938,0.7480000257492065,47.29999923706055,108.09412384033203,63.28144073486328,35.90842056274414
2020-03-11,17.295108795166016,58.684268951416016,7952.0498046875,79.52772521972656,2.51200008392334,32.97999954223633,96.51000213623047,0.8199999928474426,53.900001525878906,102.18264770507812,59.56761932373047,34.310203552246094
2020-03-12,15.328691482543945,52.48866271972656,7201.7998046875,71.76543426513672,2.4809999465942383,31.5,97.47000122070312,0.8489999771118164,75.47000122070312,91.85664367675781,53.40229034423828,30.67084503173828
2020-03-13,16.83159828186035,57.57756042480469,7874.8798828125,80.18487548828125,2.4739999771118164,31.729999542236328,98.75,0.9509999752044678,57.83000183105469,97.53929901123047,57.573490142822266,33.412654876708984
2020-03-16,15.080550193786621,49.27970504760742,6904.58984375,69.108154296875,2.3984999656677246,28.700000762939453,98.08999633789062,0.7279999852180481,82.69000244140625,85.18238830566406,51.04227066040039,29.71472930908203
2020-03-17,14.663856506347656,53.27157211303711,7334.77978515625,73.8131332397461,2.315500020980835,26.950000762939453,99.58000183105469,0.996999979019165,75.91000366210938,88.46231079101562,53.393150329589844,31.701963424682617
2020-03-18,13.516777038574219,48.844757080078125,6989.83984375,71.03204345703125,2.1605000495910645,20.3700008392334,101.16000366210938,1.2660000324249268,76.44999694824219,83.38035583496094,49.459774017333984,29.260095596313477
2020-03-19,14.963500022888184,49.70982360839844,7150.580078125,71.2892074584961,2.200000047683716,25.219999313354492,102.76000213623047,1.11899995803833,72.0,86.28841400146484,49.49637222290039,29.806119918823242
2020-03-20,15.211642265319824,48.83992385864258,6879.52001953125,68.02236938476562,2.190500020980835,22.43000030517578,102.81999969482422,0.9380000233650208,66.04000091552734,83.72360229492188,47.01742935180664,28.835941314697266
2020-03-23,15.890527725219727,50.6522102355957,6860.669921875,67.40103912353516,2.119499921798706,23.360000610351562,102.48999786376953,0.7639999985694885,61.59000015258789,83.86155700683594,44.95805358886719,28.151655197143555
2020-03-24,18.189361572265625,55.881256103515625,7417.85986328125,74.30390930175781,2.197499990463257,24.010000228881836,101.73999786376953,0.8159999847412109,61.66999816894531,91.72748565673828,50.64577865600586,31.814441680908203
2020-03-25,18.418777465820312,55.460811614990234,7384.2998046875,74.20816040039062,2.2339999675750732,24.489999771118164,101.05000305175781,0.8579999804496765,63.95000076293945,93.33707427978516,53.309898376464844,32.667808532714844
2020-03-26,19.9169979095459,58.82441711425781,7797.5400390625,78.80368041992188,2.2079999446868896,22.600000381469727,99.41999816894531,0.8109999895095825,61.0,97.19818115234375,56.67461013793945,33.962345123291016
2020-03-27,18.14253807067871,55.571964263916016,7502.3798828125,75.24213409423828,2.197000026702881,21.510000228881836,98.37000274658203,0.7490000128746033,65.54000091552734,93.94066619873047,54.287044525146484,32.47209167480469
2020-03-30,18.63414764404297,57.75154113769531,7774.14990234375,78.41114044189453,2.1619999408721924,20.09000015258789,99.18000030517578,0.6700000166893005,57.08000183105469,95.90475463867188,55.07982635498047,32.83523178100586
2020-03-31,18.517093658447266,56.61100769042969,7700.10009765625,76.9462890625,2.240000009536743,20.479999542236328,99.05000305175781,0.6980000138282776,53.540000915527344,93.96942138671875,54.397666931152344,32.59470748901367
2020-04-01,17.276382446289062,53.80317306518555,7360.580078125,73.27946472167969,2.191999912261963,20.309999465942383,99.66999816894531,0.6349999904632568,57.060001373291016,89.77297973632812,51.94557571411133,31.026630401611328
2020-04-02,17.38874626159668,55.25300216674805,7487.31005859375,74.99322509765625,2.2330000400543213,25.31999969482422,100.18000030517578,0.6269999742507935,50.90999984741211,90.10832214355469,52.63695526123047,31.4204158782959
2020-04-03,17.061010360717773,54.14630126953125,7373.080078125,73.83476257324219,2.2100000381469727,28.34000015258789,100.58000183105469,0.5870000123977661,46.79999923706055,88.53703308105469,51.936363220214844,30.814409255981445
2020-04-06,18.217453002929688,59.53000259399414,7913.240234375,80.13446044921875,2.234999895095825,26.079999923706055,100.69000244140625,0.6759999990463257,45.2400016784668,95.90475463867188,55.53152847290039,33.06866455078125
2020-04-07,17.964630126953125,59.34635543823242,7887.259765625,79.41641998291016,2.2885000705718994,23.6299991607666,99.9800033569336,0.7360000014305115,46.70000076293945,97.33230590820312,55.402469635009766,33.210140228271484
2020-04-08,18.905698776245117,61.313289642333984,8090.89990234375,81.55142211914062,2.2780001163482666,25.09000015258789,100.12000274658203,0.7639999985694885,43.349998474121094,100.39818572998047,57.412078857421875,34.34670639038086
2020-04-09,19.45816993713379,59.863460540771484,8153.580078125,81.570556640625,2.2774999141693115,22.760000228881836,99.5199966430664,0.7289999723434448,41.66999816894531,102.20897674560547,58.278602600097656,34.764068603515625
2020-04-13,18.943153381347656,60.64636993408203,8192.419921875,81.7524642944336,2.320499897003174,22.40999984741211,99.3499984741211,0.7490000128746033,41.16999816894531,102.18022918701172,56.57320785522461,33.957637786865234
2020-04-14,19.355165481567383,63.2995491027832,8515.740234375,85.17996215820312,2.3469998836517334,20.110000610351562,98.88999938964844,0.7519999742507935,37.7599983215332,106.17546844482422,57.651756286621094,34.49054718017578
2020-04-15,18.9384708404541,61.59359359741211,8393.1796875,83.3226089477539,2.3125,19.8700008392334,99.45999908447266,0.6380000114440918,40.84000015258789,103.84733581542969,56.05698776245117,33.76191329956055
2020-04-16,19.2427978515625,63.22705841064453,8532.3603515625,84.33745574951172,2.304500102996826,19.8700008392334,100.02999877929688,0.609000027179718,40.11000061035156,105.09283447265625,55.55918884277344,33.67231750488281
2020-04-17,19.43475914001465,63.84565734863281,8650.1396484375,85.45760345458984,2.3534998893737793,18.270000457763672,99.77999877929688,0.6539999842643738,38.150001525878906,108.19703674316406,58.16798782348633,34.728702545166016
2020-04-20,19.17725372314453,62.49248123168945,8560.73046875,84.08851623535156,2.3345000743865967,-37.630001068115234,99.95999908447266,0.6259999871253967,43.83000183105469,106.30962371826172,56.61928939819336,33.62751388549805
2020-04-21,17.510480880737305,59.694313049316406,8263.23046875,80.56529998779297,2.2669999599456787,10.010000228881836,100.26000213623047,0.5709999799728394,45.40999984741211,103.5503158569336,55.282630920410156,33.08516311645508
2020-04-22,18.14253807067871,63.06758499145508,8495.3798828125,83.66726684570312,2.317500114440918,13.779999732971191,100.38999938964844,0.6190000176429749,41.97999954223633,105.78265380859375,55.8633918762207,33.042728424072266
2020-04-23,18.217453002929688,62.48765182495117,8494.75,83.09284210205078,2.3239998817443848,16.5,100.43000030517578,0.6129999756813049,41.380001068115234,105.75391387939453,56.305877685546875,33.51432800292969
2020-04-24,18.5826473236084,63.74900817871094,8634.51953125,84.85443115234375,2.3480000495910645,16.940000534057617,100.37999725341797,0.5960000157356262,35.93000030517578,107.54553985595703,56.7575798034668,34.1368408203125
2020-04-27,18.816741943359375,64.53673553466797,8730.16015625,85.5820541381836,2.381999969482422,12.779999732971191,100.04000091552734,0.656000018119812,33.290000915527344,109.55752563476562,58.16798782348633,35.11069107055664
2020-04-28,19.12106704711914,64.10662841796875,8607.73046875,84.4427490234375,2.378999948501587,12.34000015258789,99.87000274658203,0.6100000143051147,33.56999969482422,109.98866271972656,59.25575637817383,35.43374252319336
2020-04-29,20.314970016479492,67.11743927001953,8914.7099609375,87.90856170654297,2.374500036239624,15.0600004196167,99.56999969482422,0.6269999742507935,31.229999542236328,112.41263580322266,60.38961410522461,36.4076042175293
2020-04-30,19.987228393554688,64.62857055664062,8889.5498046875,87.51600646972656,2.3540000915527344,18.84000015258789,99.0199966430664,0.621999979019165,34.150001525878906,111.7132339477539,59.191226959228516,35.35121536254883
2020-05-01,18.727785110473633,61.583927154541016,8604.9501953125,85.11294555664062,2.31850004196167,19.780000686645508,98.80000305175781,0.6420000195503235,37.189998626708984,107.53596496582031,57.40285110473633,34.139198303222656
2020-05-04,18.98529624938965,62.265350341796875,8710.7099609375,86.24268341064453,2.3239998817443848,20.389999389648438,99.4800033569336,0.6370000243186951,35.970001220703125,108.12039184570312,56.67461013793945,33.325687408447266
2020-05-05,18.816741943359375,63.077247619628906,8809.1201171875,87.42984008789062,2.3410000801086426,24.559999465942383,99.70999908447266,0.6570000052452087,33.61000061035156,108.51319885253906,56.89584732055664,33.60393524169922
2020-05-06,18.957202911376953,63.81666564941406,8854.3896484375,88.109619140625,2.3524999618530273,23.989999771118164,100.08999633789062,0.7110000252723694,34.119998931884766,108.49405670166016,56.112281799316406,33.12525939941406
2020-05-07,19.5471248626709,64.39659881591797,8979.66015625,89.43081665039062,2.385499954223633,23.549999237060547,99.88999938964844,0.6309999823570251,31.440000534057617,110.1994400024414,56.76679611206055,33.65345001220703
2020-05-08,20.436695098876953,66.03972625732422,9121.3203125,90.74244689941406,2.4084999561309814,24.739999771118164,99.7300033569336,0.6819999814033508,27.979999542236328,112.34557342529297,58.177207946777344,34.8065185546875
2020-05-11,20.305601119995117,66.07357025146484,9192.33984375,91.34562683105469,2.381999969482422,24.139999389648438,100.23999786376953,0.7260000109672546,27.56999969482422,112.09646606445312,57.44895553588867,34.400936126708984
2020-05-12,19.781225204467773,64.25645446777344,9002.5498046875,89.45954895019531,2.3605000972747803,25.780000686645508,99.93000030517578,0.6779999732971191,33.040000915527344,109.64376831054688,55.83573532104492,33.420013427734375
2020-05-13,19.21002769470215,63.11591339111328,8863.169921875,87.91814422607422,2.3489999771118164,25.290000915527344,100.23999786376953,0.6489999890327454,35.279998779296875,107.7563247680664,54.43454360961914,32.68902587890625
2020-05-14,19.598623275756836,64.88469696044922,8943.7197265625,89.03828430175781,2.3510000705718994,27.559999465942383,100.47000122070312,0.6190000176429749,32.61000061035156,109.36591339111328,55.00608825683594,32.83757019042969
2020-05-15,19.70631217956543,63.40587615966797,9014.5595703125,89.48829650878906,2.3334999084472656,29.43000030517578,100.4000015258789,0.6399999856948853,31.889999389648438,110.64016723632812,54.81248474121094,32.43672180175781
2020-05-18,20.4975643157959,66.13639068603516,9234.830078125,91.68070220947266,2.4049999713897705,31.81999969482422,99.66999816894531,0.7440000176429749,29.299999237060547,114.8270034790039,58.42610549926758,34.78765106201172
2020-05-19,20.619291305541992,65.88990783691406,9185.099609375,91.34562683105469,2.4230000972747803,32.5,99.37000274658203,0.7110000252723694,30.530000686645508,114.41504669189453,57.67940902709961,34.417442321777344
2020-05-20,20.909574508666992,68.27729797363281,9375.7802734375,93.3465805053711,2.4674999713897705,33.4900016784668,99.12000274658203,0.6800000071525574,27.989999771118164,115.90966796875,58.757965087890625,35.4691162109375
2020-05-21,20.783161163330078,66.54717254638672,9284.8798828125,92.04451751708984,2.4519999027252197,33.91999816894531,99.37000274658203,0.6769999861717224,29.530000686645508,116.32162475585938,58.89624786376953,35.35357666015625
2020-05-22,20.165142059326172,66.68732452392578,9324.58984375,92.3796157836914,2.4089999198913574,33.25,99.86000061035156,0.6570000052452087,28.15999984741211,116.14916229248047,58.85014724731445,35.440818786621094
2020-05-26,20.815933227539062,67.26242065429688,9340.2197265625,92.28388214111328,2.438499927520752,34.349998474121094,98.91000366210938,0.6980000138282776,28.010000228881836,117.98872375488281,61.32066345214844,37.218753814697266
2020-05-27,21.33563232421875,68.27729797363281,9412.3603515625,92.81045532226562,2.4024999141693115,32.810001373291016,99.05999755859375,0.6800000071525574,27.6200008392334,120.01029205322266,63.36716079711914,38.28457260131836
2020-05-28,21.34031105041504,66.81780242919922,9368.990234375,92.6285400390625,2.4130001068115234,33.709999084472656,98.37999725341797,0.7049999833106995,28.59000015258789,118.55400085449219,62.767948150634766,37.70686340332031
2020-05-29,23.241180419921875,68.15648651123047,9489.8701171875,93.79656219482422,2.426500082015991,35.4900016784668,98.33999633789062,0.6480000019073486,27.510000228881836,118.98513793945312,62.38078689575195,37.57481384277344
2020-06-01,23.114768981933594,68.05500793457031,9552.0498046875,93.76785278320312,2.4744999408721924,35.439998626708984,97.83000183105469,0.6620000004768372,28.229999542236328,120.11567687988281,62.519073486328125,37.54887008666992
2020-06-02,23.011764526367188,69.39366912841797,9608.3798828125,94.64867401123047,2.494499921798706,36.810001373291016,97.66999816894531,0.6800000071525574,26.84000015258789,121.14083099365234,63.33029556274414,38.26571273803711
2020-06-03,22.85257911682129,71.30744934082031,9682.91015625,95.38583374023438,2.496500015258789,37.290000915527344,97.27999877929688,0.7609999775886536,25.65999984741211,123.43067169189453,65.80081939697266,39.54374313354492
2020-06-04,23.03517723083496,72.09518432617188,9615.8095703125,94.60079193115234,2.493000030517578,37.40999984741211,96.68000030517578,0.8199999928474426,25.809999465942383,122.80790710449219,66.50141906738281,40.093170166015625
2020-06-05,23.6531925201416,73.79632568359375,9814.080078125,97.09003448486328,2.556999921798706,39.54999923706055,96.94000244140625,0.9039999842643738,24.520000457763672,125.74927520751953,68.94425964355469,41.34526443481445
2020-06-08,24.186935424804688,73.57401275634766,9924.75,97.57830047607422,2.569999933242798,38.189998626708984,96.62000274658203,0.8840000033378601,25.809999465942383,127.66542053222656,70.32701873779297,42.109256744384766
2020-06-09,23.423776626586914,73.7093276977539,9953.75,98.03785705566406,2.6005001068115234,38.939998626708984,96.31999969482422,0.8289999961853027,27.56999969482422,126.66899871826172,68.57554626464844,41.189640045166016
2020-06-10,23.12413215637207,74.08628845214844,10020.349609375,99.67501068115234,2.6570000648498535,39.599998474121094,95.95999908447266,0.7480000257492065,27.56999969482422,125.48098754882812,66.93465423583984,40.13325500488281
2020-06-11,21.813188552856445,69.53865814208984,9492.73046875,93.95933532714844,2.5864999294281006,36.34000015258789,96.7300033569336,0.652999997138977,40.790000915527344,118.90847778320312,62.23330307006836,37.0041618347168
2020-06-12,21.958330154418945,70.51970672607422,9588.8095703125,95.17523956298828,2.6015000343322754,36.2599983215332,97.31999969482422,0.6990000009536743,36.09000015258789,120.08692932128906,63.44089889526367,38.05820083618164
2020-06-15,22.033239364624023,71.43309783935547,9726.01953125,96.09432983398438,2.56850004196167,37.119998931884766,96.68000030517578,0.7020000219345093,34.400001525878906,121.22703552246094,64.06773376464844,38.33058166503906
2020-06-16,22.32352066040039,72.5494613647461,9895.8701171875,98.1431884765625,2.565999984741211,38.380001068115234,96.95999908447266,0.7559999823570251,33.66999816894531,123.77559661865234,65.32144927978516,38.834232330322266
2020-06-17,22.24860954284668,73.31788635253906,9910.5302734375,98.12400817871094,2.5920000076293945,37.959999084472656,97.16000366210938,0.7329999804496765,33.470001220703125,123.44983673095703,64.851318359375,38.69709014892578
2020-06-18,22.20178985595703,73.21639251708984,9943.0498046875,98.56441497802734,2.5910000801086426,38.84000015258789,97.41999816894531,0.6940000057220459,32.939998626708984,122.99952697753906,64.61164093017578,38.58122634887695
2020-06-19,22.904083251953125,72.87326049804688,9946.1201171875,97.88468170166016,2.615000009536743,39.75,97.62000274658203,0.6970000267028809,35.119998931884766,122.04141235351562,63.8188591003418,38.020851135253906
2020-06-22,22.60911750793457,73.5401840209961,10056.48046875,99.72891235351562,2.6554999351501465,40.459999084472656,97.04000091552734,0.7039999961853027,31.770000457763672,123.29558563232422,63.92625427246094,37.975921630859375
2020-06-23,22.946216583251953,73.78182220458984,10131.3701171875,100.44894409179688,2.6600000858306885,40.369998931884766,96.69000244140625,0.7089999914169312,31.3700008392334,124.26551818847656,63.93553161621094,38.47955322265625
2020-06-24,24.861135482788086,72.23533630371094,9909.169921875,98.18323516845703,2.6505000591278076,38.0099983215332,97.1500015258789,0.6840000152587891,33.84000015258789,121.52861785888672,61.71329116821289,37.259490966796875
2020-06-25,24.158845901489258,72.72828674316406,10017.0,99.44088745117188,2.6624999046325684,38.720001220703125,97.43000030517578,0.6740000247955322,32.220001220703125,121.69188690185547,62.39847183227539,37.71345901489258
2020-06-26,24.463165283203125,71.36544799804688,9757.2197265625,97.48241424560547,2.671999931335449,38.4900016784668,97.5,0.6359999775886536,34.72999954223633,118.8397216796875,61.241065979003906,36.921363830566406
2020-06-29,25.17014503479004,72.09034729003906,9874.150390625,98.54804992675781,2.679500102996826,39.70000076293945,97.54000091552734,0.6359999775886536,31.780000686645508,121.09648132324219,63.25033187866211,37.933353424072266
2020-06-30,25.722610473632812,73.84465789794922,10058.76953125,100.31452941894531,2.7135000228881836,39.27000045776367,97.38999938964844,0.652999997138977,30.43000030517578,122.64259338378906,63.6114501953125,38.45591354370117
2020-07-01,25.413604736328125,72.99891662597656,10154.6298828125,100.47774505615234,2.7170000076293945,39.81999969482422,97.19999694824219,0.6819999814033508,28.6200008392334,123.88140106201172,63.32440185546875,38.34241485595703
2020-07-02,25.16546058654785,74.11529541015625,10207.6298828125,101.06333923339844,2.7335000038146973,40.650001525878906,97.31999969482422,0.6690000295639038,27.68000030517578,124.37115478515625,63.870689392089844,38.69709014892578
2020-07-06,25.31060028076172,76.15953826904297,10433.650390625,102.82982635498047,2.7660000324249268,40.630001068115234,96.79000091552734,0.6840000152587891,27.940000534057617,127.3193359375,64.7873764038086,39.34968566894531
2020-07-07,24.790904998779297,75.21231842041016,10343.8896484375,101.75458526611328,2.7874999046325684,40.619998931884766,96.87999725341797,0.6499999761581421,29.43000030517578,125.3219223022461,63.54661178588867,38.89570617675781
2020-07-08,25.352737426757812,76.29003143310547,10492.5,103.41545867919922,2.814500093460083,40.900001525878906,96.43000030517578,0.652999997138977,28.079999923706055,126.65674591064453,63.54661178588867,39.056480407714844
2020-07-09,25.13736915588379,77.61421966552734,10547.75,103.78986358642578,2.828000068664551,39.619998931884766,96.69999694824219,0.6050000190734863,29.260000228881836,126.51268768310547,62.1669921875,38.311676025390625
2020-07-10,25.01563835144043,77.30973815917969,10617.4404296875,103.76105499267578,2.88700008392334,40.54999923706055,96.6500015258789,0.6330000162124634,27.290000915527344,128.0203857421875,62.97254180908203,39.009193420410156
